11-19 02:07:44.078 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 65, Focusval 795700416.000000, LensPosition 269, H1 1586621184.000000, H2 0.000000, V 4779655.000000, HV 795700416.000000, H1_norm 1947081.125000, H2_norm 0.000000, V_norm 4555.574219, HV_norm 975818.375000
11-19 02:07:44.246 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 66, Focusval 806684992.000000, LensPosition 267, H1 1608594944.000000, H2 0.000000, V 4775055.000000, HV 806684992.000000, H1_norm 1977564.500000, H2_norm 0.000000, V_norm 4553.027344, HV_norm 991058.750000
11-19 02:07:44.413 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 67, Focusval 808442048.000000, LensPosition 265, H1 1612507520.000000, H2 0.000000, V 4376518.000000, HV 808442048.000000, H1_norm 1986013.125000, H2_norm 0.000000, V_norm 4216.625488, HV_norm 995114.875000
11-19 02:07:44.580 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 68, Focusval 805470272.000000, LensPosition 263, H1 1606558464.000000, H2 0.000000, V 4382109.000000, HV 805470272.000000, H1_norm 1979228.625000, H2_norm 0.000000, V_norm 4208.302246, HV_norm 991718.437500
11-19 02:07:44.745 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 69, Focusval 819372352.000000, LensPosition 261, H1 1634300032.000000, H2 0.000000, V 4444731.500000, HV 819372352.000000, H1_norm 2013512.000000, H2_norm 0.000000, V_norm 4335.392578, HV_norm 1008923.687500
11-19 02:07:44.913 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 70, Focusval 815843072.000000, LensPosition 259, H1 1627249536.000000, H2 0.000000, V 4436636.500000, HV 815843072.000000, H1_norm 2007523.500000, H2_norm 0.000000, V_norm 4317.370605, HV_norm 1005920.437500
11-19 02:07:45.079 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 71, Focusval 824819584.000000, LensPosition 257, H1 1645470464.000000, H2 0.000000, V 4168696.000000, HV 824819584.000000, H1_norm 2032283.750000, H2_norm 0.000000, V_norm 4118.800293, HV_norm 1018201.250000
11-19 02:07:45.246 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 72, Focusval 837311168.000000, LensPosition 255, H1 1670394880.000000, H2 0.000000, V 4227487.500000, HV 837311168.000000, H1_norm 2063891.000000, H2_norm 0.000000, V_norm 4213.515137, HV_norm 1034052.250000
11-19 02:07:45.414 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 73, Focusval 847144448.000000, LensPosition 253, H1 1690106368.000000, H2 0.000000, V 4182512.750000, HV 847144448.000000, H1_norm 2087374.750000, H2_norm 0.000000, V_norm 4172.751465, HV_norm 1045773.750000
11-19 02:07:45.580 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 74, Focusval 847957632.000000, LensPosition 251, H1 1691671040.000000, H2 0.000000, V 4244266.500000, HV 847957632.000000, H1_norm 2095500.500000, H2_norm 0.000000, V_norm 4253.201660, HV_norm 1049876.875000
11-19 02:07:45.750 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 75, Focusval 857721984.000000, LensPosition 249, H1 1711065472.000000, H2 0.000000, V 4378554.000000, HV 857721984.000000, H1_norm 2119245.250000, H2_norm 0.000000, V_norm 4404.163086, HV_norm 1061824.750000
11-19 02:07:45.917 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 76, Focusval 894717504.000000, LensPosition 247, H1 1784618624.000000, H2 0.000000, V 4816408.500000, HV 894717504.000000, H1_norm 2151358.750000, H2_norm 0.000000, V_norm 4775.627441, HV_norm 1078067.250000
11-19 02:07:46.081 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 77, Focusval 902180288.000000, LensPosition 245, H1 1799507968.000000, H2 0.000000, V 4852558.500000, HV 902180288.000000, H1_norm 2173965.000000, H2_norm 0.000000, V_norm 4851.515625, HV_norm 1089408.250000
11-19 02:07:46.248 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 78, Focusval 914903424.000000, LensPosition 243, H1 1825132928.000000, H2 0.000000, V 4673869.000000, HV 914903424.000000, H1_norm 2206670.250000, H2_norm 0.000000, V_norm 4695.641113, HV_norm 1105683.000000
11-19 02:07:46.414 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 79, Focusval 928924928.000000, LensPosition 241, H1 1853004288.000000, H2 0.000000, V 4845557.500000, HV 928924928.000000, H1_norm 2245558.000000, H2_norm 0.000000, V_norm 4922.815430, HV_norm 1125240.375000
11-19 02:07:46.583 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 80, Focusval 940685184.000000, LensPosition 239, H1 1876472960.000000, H2 0.000000, V 4897431.000000, HV 940685184.000000, H1_norm 2278173.250000, H2_norm 0.000000, V_norm 5001.182129, HV_norm 1141587.250000
11-19 02:07:46.750 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 81, Focusval 951780480.000000, LensPosition 237, H1 1898930176.000000, H2 0.000000, V 4630775.000000, HV 951780480.000000, H1_norm 2306213.750000, H2_norm 0.000000, V_norm 4727.722656, HV_norm 1155470.750000
11-19 02:07:46.915 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 82, Focusval 957760000.000000, LensPosition 235, H1 1910973056.000000, H2 0.000000, V 4546970.000000, HV 957760000.000000, H1_norm 2327697.250000, H2_norm 0.000000, V_norm 4658.717773, HV_norm 1166178.000000
11-19 02:07:47.083 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 83, Focusval 967306240.000000, LensPosition 233, H1 1930527232.000000, H2 0.000000, V 4085297.000000, HV 967306240.000000, H1_norm 2352664.500000, H2_norm 0.000000, V_norm 4217.885742, HV_norm 1178441.250000
11-19 02:07:47.260 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 84, Focusval 982163328.000000, LensPosition 231, H1 1959808640.000000, H2 0.000000, V 4518037.500000, HV 982163328.000000, H1_norm 2388679.750000, H2_norm 0.000000, V_norm 4688.718750, HV_norm 1196684.250000
11-19 02:07:47.416 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 85, Focusval 998992960.000000, LensPosition 229, H1 1993448704.000000, H2 0.000000, V 4537259.000000, HV 998992960.000000, H1_norm 2427872.750000, H2_norm 0.000000, V_norm 4747.625000, HV_norm 1216310.250000
11-19 02:07:47.583 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 86, Focusval 1010038784.000000, LensPosition 227, H1 2015411456.000000, H2 0.000000, V 4666115.000000, HV 1010038784.000000, H1_norm 2461393.500000, H2_norm 0.000000, V_norm 4902.766602, HV_norm 1233148.125000
11-19 02:07:47.753 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 87, Focusval 1024744128.000000, LensPosition 225, H1 2044618240.000000, H2 0.000000, V 4869982.000000, HV 1024744128.000000, H1_norm 2497658.250000, H2_norm 0.000000, V_norm 5131.653809, HV_norm 1251395.000000
11-19 02:07:47.916 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 88, Focusval 1034293632.000000, LensPosition 223, H1 2063398144.000000, H2 0.000000, V 5189162.000000, HV 1034293632.000000, H1_norm 2522991.500000, H2_norm 0.000000, V_norm 5484.240234, HV_norm 1264237.875000
11-19 02:07:48.084 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 89, Focusval 1052969728.000000, LensPosition 221, H1 2100541056.000000, H2 0.000000, V 5398347.500000, HV 1052969728.000000, H1_norm 2566838.750000, H2_norm 0.000000, V_norm 5740.006836, HV_norm 1286289.375000
11-19 02:07:48.256 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 90, Focusval 1066942464.000000, LensPosition 219, H1 2128481280.000000, H2 0.000000, V 5403661.500000, HV 1066942464.000000, H1_norm 2600028.500000, H2_norm 0.000000, V_norm 5768.464355, HV_norm 1302898.500000
11-19 02:07:48.420 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 91, Focusval 1089806720.000000, LensPosition 217, H1 2174399232.000000, H2 0.000000, V 5214126.500000, HV 1089806720.000000, H1_norm 2657920.000000, H2_norm 0.000000, V_norm 5617.836426, HV_norm 1331768.875000
11-19 02:07:48.586 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 92, Focusval 1106435584.000000, LensPosition 215, H1 2207225856.000000, H2 0.000000, V 5645413.000000, HV 1106435584.000000, H1_norm 2703963.500000, H2_norm 0.000000, V_norm 6088.071777, HV_norm 1355025.750000
11-19 02:07:48.755 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 93, Focusval 1117730560.000000, LensPosition 213, H1 2229608448.000000, H2 0.000000, V 5852644.500000, HV 1117730560.000000, H1_norm 2729772.500000, H2_norm 0.000000, V_norm 6332.281250, HV_norm 1368052.375000
11-19 02:07:48.917 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 94, Focusval 1120871168.000000, LensPosition 211, H1 2235724032.000000, H2 0.000000, V 6018215.500000, HV 1120871168.000000, H1_norm 2737602.250000, H2_norm 0.000000, V_norm 6500.677246, HV_norm 1372051.500000
11-19 02:07:49.084 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 95, Focusval 1126575232.000000, LensPosition 209, H1 2246797312.000000, H2 0.000000, V 6353068.500000, HV 1126575232.000000, H1_norm 2757797.500000, H2_norm 0.000000, V_norm 6900.621094, HV_norm 1382349.000000
11-19 02:07:49.257 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 96, Focusval 1139923840.000000, LensPosition 207, H1 2273522944.000000, H2 0.000000, V 6324710.000000, HV 1139923840.000000, H1_norm 2792907.500000, H2_norm 0.000000, V_norm 6900.831543, HV_norm 1399904.125000
11-19 02:07:49.420 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 97, Focusval 1155189504.000000, LensPosition 205, H1 2303807744.000000, H2 0.000000, V 6571322.500000, HV 1155189504.000000, H1_norm 2828310.750000, H2_norm 0.000000, V_norm 7139.731445, HV_norm 1417725.250000
11-19 02:07:49.584 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 98, Focusval 1164129920.000000, LensPosition 203, H1 2321500672.000000, H2 0.000000, V 6759195.000000, HV 1164129920.000000, H1_norm 2854585.750000, H2_norm 0.000000, V_norm 7404.163086, HV_norm 1430995.000000
11-19 02:07:49.759 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 99, Focusval 1167755392.000000, LensPosition 201, H1 2328455936.000000, H2 0.000000, V 7054745.000000, HV 1167755392.000000, H1_norm 2867373.000000, H2_norm 0.000000, V_norm 7751.665039, HV_norm 1437562.375000
11-19 02:07:49.922 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 100, Focusval 1173733120.000000, LensPosition 199, H1 2340188416.000000, H2 0.000000, V 7277929.500000, HV 1173733120.000000, H1_norm 2883648.250000, H2_norm 0.000000, V_norm 7999.624512, HV_norm 1445823.875000
11-19 02:07:50.084 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 101, Focusval 1185025664.000000, LensPosition 197, H1 2362530304.000000, H2 0.000000, V 7521025.000000, HV 1185025664.000000, H1_norm 2911708.250000, H2_norm 0.000000, V_norm 8291.919922, HV_norm 1460000.125000
11-19 02:07:50.251 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 102, Focusval 1198745216.000000, LensPosition 195, H1 2389701632.000000, H2 0.000000, V 7788875.000000, HV 1198745216.000000, H1_norm 2949101.500000, H2_norm 0.000000, V_norm 8583.879883, HV_norm 1478842.750000
11-19 02:07:50.418 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 103, Focusval 1211144960.000000, LensPosition 193, H1 2414283264.000000, H2 0.000000, V 8006660.000000, HV 1211144960.000000, H1_norm 2981438.750000, H2_norm 0.000000, V_norm 8852.953125, HV_norm 1495145.875000
11-19 02:07:50.584 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 104, Focusval 1232434304.000000, LensPosition 191, H1 2456835072.000000, H2 0.000000, V 8033493.000000, HV 1232434304.000000, H1_norm 3034743.500000, H2_norm 0.000000, V_norm 8920.556641, HV_norm 1521832.000000
11-19 02:07:50.752 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 105, Focusval 1237225344.000000, LensPosition 189, H1 2466157056.000000, H2 0.000000, V 8293605.000000, HV 1237225344.000000, H1_norm 3050102.750000, H2_norm 0.000000, V_norm 9202.929688, HV_norm 1529652.875000
11-19 02:07:50.919 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 106, Focusval 1240595072.000000, LensPosition 187, H1 2472724736.000000, H2 0.000000, V 8465418.000000, HV 1240595072.000000, H1_norm 3063945.500000, H2_norm 0.000000, V_norm 9411.141602, HV_norm 1536678.375000
11-19 02:07:51.085 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 107, Focusval 1253739648.000000, LensPosition 185, H1 2498683392.000000, H2 0.000000, V 8795967.000000, HV 1253739648.000000, H1_norm 3096891.500000, H2_norm 0.000000, V_norm 9793.661133, HV_norm 1553342.625000
11-19 02:07:51.256 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 108, Focusval 1235422592.000000, LensPosition 183, H1 2462357248.000000, H2 0.000000, V 8487975.000000, HV 1235422592.000000, H1_norm 3051882.750000, H2_norm 0.000000, V_norm 9463.082031, HV_norm 1530672.875000
11-19 02:07:51.420 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 109, Focusval 1261738880.000000, LensPosition 181, H1 2515026176.000000, H2 0.000000, V 8451458.000000, HV 1261738880.000000, H1_norm 3124544.250000, H2_norm 0.000000, V_norm 9353.661133, HV_norm 1566949.000000
11-19 02:07:51.585 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 110, Focusval 1251568256.000000, LensPosition 179, H1 2495013632.000000, H2 0.000000, V 8122897.500000, HV 1251568256.000000, H1_norm 3106193.000000, H2_norm 0.000000, V_norm 9014.391602, HV_norm 1557603.750000
11-19 02:07:51.754 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 111, Focusval 1256492416.000000, LensPosition 177, H1 2504310784.000000, H2 0.000000, V 8673976.000000, HV 1256492416.000000, H1_norm 3125248.250000, H2_norm 0.000000, V_norm 9652.085938, HV_norm 1567450.125000
11-19 02:07:51.922 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 112, Focusval 1255768576.000000, LensPosition 175, H1 2502930944.000000, H2 0.000000, V 8606102.000000, HV 1255768576.000000, H1_norm 3131450.250000, H2_norm 0.000000, V_norm 9547.024414, HV_norm 1570498.625000
11-19 02:07:52.087 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 113, Focusval 1243363328.000000, LensPosition 173, H1 2478320640.000000, H2 0.000000, V 8405890.000000, HV 1243363328.000000, H1_norm 3102240.250000, H2_norm 0.000000, V_norm 9346.109375, HV_norm 1555793.125000
11-19 02:07:52.257 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 114, Focusval 1250763904.000000, LensPosition 171, H1 2493110784.000000, H2 0.000000, V 8416967.000000, HV 1250763904.000000, H1_norm 3123188.250000, H2_norm 0.000000, V_norm 9348.995117, HV_norm 1566268.625000
11-19 02:07:52.421 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 115, Focusval 1268779904.000000, LensPosition 169, H1 2528919808.000000, H2 0.000000, V 8639919.000000, HV 1268779904.000000, H1_norm 3167529.000000, H2_norm 0.000000, V_norm 9601.602539, HV_norm 1588565.250000
11-19 02:07:52.587 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 116, Focusval 1263032960.000000, LensPosition 167, H1 2517430528.000000, H2 0.000000, V 8635267.000000, HV 1263032960.000000, H1_norm 3150553.000000, H2_norm 0.000000, V_norm 9549.641602, HV_norm 1580051.375000
11-19 02:07:52.754 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 117, Focusval 1254079488.000000, LensPosition 165, H1 2499528192.000000, H2 0.000000, V 8630902.000000, HV 1254079488.000000, H1_norm 3135415.250000, H2_norm 0.000000, V_norm 9539.405273, HV_norm 1572477.375000
11-19 02:07:52.923 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 118, Focusval 1303372544.000000, LensPosition 163, H1 2597282816.000000, H2 0.000000, V 9462341.000000, HV 1303372544.000000, H1_norm 3156280.250000, H2_norm 0.000000, V_norm 10224.190430, HV_norm 1583252.250000
11-19 02:07:53.087 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 119, Focusval 1295239168.000000, LensPosition 161, H1 2581251072.000000, H2 0.000000, V 9227293.000000, HV 1295239168.000000, H1_norm 3140453.250000, H2_norm 0.000000, V_norm 9998.010742, HV_norm 1575225.625000
11-19 02:07:53.255 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 120, Focusval 1290498304.000000, LensPosition 159, H1 2571922176.000000, H2 0.000000, V 9074353.000000, HV 1290498304.000000, H1_norm 3125769.750000, H2_norm 0.000000, V_norm 9848.422852, HV_norm 1567809.125000
11-19 02:07:53.423 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 121, Focusval 1277669888.000000, LensPosition 157, H1 2546482176.000000, H2 0.000000, V 8857617.000000, HV 1277669888.000000, H1_norm 3096047.750000, H2_norm 0.000000, V_norm 9601.439453, HV_norm 1552824.625000
11-19 02:07:53.589 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 122, Focusval 1267059840.000000, LensPosition 155, H1 2525703680.000000, H2 0.000000, V 8415974.000000, HV 1267059840.000000, H1_norm 3071104.750000, H2_norm 0.000000, V_norm 9125.100586, HV_norm 1540114.875000
11-19 02:07:53.754 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 123, Focusval 1262779648.000000, LensPosition 153, H1 2517116416.000000, H2 0.000000, V 8442976.000000, HV 1262779648.000000, H1_norm 3058904.500000, H2_norm 0.000000, V_norm 9145.983398, HV_norm 1534025.250000
11-19 02:07:53.923 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 124, Focusval 1255117056.000000, LensPosition 151, H1 2502070016.000000, H2 0.000000, V 8164090.500000, HV 1255117056.000000, H1_norm 3043129.500000, H2_norm 0.000000, V_norm 8866.958984, HV_norm 1525998.250000
11-19 02:07:54.088 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 125, Focusval 1251316224.000000, LensPosition 149, H1 2494600960.000000, H2 0.000000, V 8031469.000000, HV 1251316224.000000, H1_norm 3033396.000000, H2_norm 0.000000, V_norm 8681.179688, HV_norm 1521038.625000
11-19 02:07:54.257 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 126, Focusval 1229143552.000000, LensPosition 147, H1 2450711296.000000, H2 0.000000, V 7575924.000000, HV 1229143552.000000, H1_norm 2981640.500000, H2_norm 0.000000, V_norm 8222.055664, HV_norm 1494931.250000
11-19 02:07:54.422 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 127, Focusval 1212306816.000000, LensPosition 145, H1 2417222656.000000, H2 0.000000, V 7390852.500000, HV 1212306816.000000, H1_norm 2941805.000000, H2_norm 0.000000, V_norm 8057.153320, HV_norm 1474931.125000
11-19 02:07:54.589 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 128, Focusval 1200275456.000000, LensPosition 143, H1 2393490688.000000, H2 0.000000, V 7060343.000000, HV 1200275456.000000, H1_norm 2918086.000000, H2_norm 0.000000, V_norm 7708.922363, HV_norm 1462897.500000
11-19 02:07:54.755 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 129, Focusval 1180096384.000000, LensPosition 141, H1 2353536000.000000, H2 0.000000, V 6656840.500000, HV 1180096384.000000, H1_norm 2868684.250000, H2_norm 0.000000, V_norm 7303.064941, HV_norm 1437993.625000
11-19 02:07:54.927 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 130, Focusval 1162720256.000000, LensPosition 139, H1 2318820864.000000, H2 0.000000, V 6619535.000000, HV 1162720256.000000, H1_norm 2828602.750000, H2_norm 0.000000, V_norm 7255.495605, HV_norm 1417929.125000
11-19 02:07:55.089 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 131, Focusval 1131063808.000000, LensPosition 137, H1 2256047616.000000, H2 0.000000, V 6079880.000000, HV 1131063808.000000, H1_norm 2754957.250000, H2_norm 0.000000, V_norm 6670.335938, HV_norm 1380813.750000
11-19 02:07:55.257 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 132, Focusval 1123759232.000000, LensPosition 135, H1 2241242624.000000, H2 0.000000, V 6275800.000000, HV 1123759232.000000, H1_norm 2740948.750000, H2_norm 0.000000, V_norm 6934.261719, HV_norm 1373941.500000
11-19 02:07:55.423 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 133, Focusval 1104201216.000000, LensPosition 133, H1 2202603776.000000, H2 0.000000, V 5798587.500000, HV 1104201216.000000, H1_norm 2697967.500000, H2_norm 0.000000, V_norm 6375.619629, HV_norm 1352171.500000
11-19 02:07:55.589 I/CamX    (29295): [ INFO][STATS_AF ] af_fullsweep.cpp:200: af_fullsweep_srch_far_to_near CAF_SCAN_Fullsweep_far_to_near Index 134, Focusval 1086335744.000000, LensPosition 131, H1 2166961664.000000, H2 0.000000, V 5709763.500000, HV 1086335744.000000, H1_norm 2661052.250000, H2_norm 0.000000, V_norm 6316.593262, HV_norm 1333684.375000
